"method","biotic","sel","bag_site","event","pearson_surv","pearson_surv_pval","spearman_surv","spearman_surv_pval","kendall_surv","kendall_surv_pval","r2_surv","r2_surv_rank","pearson_len","pearson_len_pval","spearman_len","spearman_len_pval","kendall_len","kendall_len_pval","r2_len","r2_len_rank","signif_surv","signif_len"
"gf_geno","b","ns","Lewisetta",3,-0.161604028904777,0.521757640310355,0.0344854698224645,0.891943592280256,-0.0487063337510672,0.787598706100638,0.0261158621582561,0.0376914855717848,-0.218941176846417,0.382737704807098,-0.0658358969337959,0.795213564369253,-0.118286810538306,0.512899025493056,0.0479352389188941,0.0489795918367347,FALSE,FALSE
"gf_geno","b","ns","Lewisetta",4,-0.174743073570427,0.487987430439147,0.0470256406669971,0.853000614406904,-0.0347902383936194,0.847389659686714,0.0305351417608395,0.0241071428571429,-0.13897642746324,0.582334606742351,-0.260208545024051,0.297032612400397,-0.285279954827679,0.114544766205117,0.0193144473904452,0.112527472527473,FALSE,FALSE
"gf_geno","b","ns","YorkRiver",1,0.254367676677588,0.308395296378867,0.0282153844001982,0.911509176187109,-0.00695804767872388,0.969296990113089,0.0647029149383539,0.390167772142021,-0.208875494040187,0.40552349068878,-0.529822218181501,0.0237294884566558,-0.382692622329814,0.0342640077348691,0.0436289720105322,0.00157845989276909,FALSE,TRUE
"gf_geno","b","ns","YorkRiver",2,0.149731908314943,0.553173257858536,-0.0846461532005948,0.738423809393398,-0.0904546198234105,0.616814408971861,0.0224196443676345,0.217114962487304,-0.137200580072151,0.58721095354358,-0.460851278536571,0.054255264305649,-0.327028240900023,0.0704462117514754,0.0188239991721348,0.00643776824034334,FALSE,FALSE
"gf_geno","b","ns","YorkRiver",3,-0.111955135588551,0.658286145279437,-0.373070082624844,0.127298335550536,-0.201783382682993,0.264332032288319,0.0125339523846507,0.0452195691029935,-0.572472631577636,0.013033230962309,-0.667764097471359,0.00245909543922713,-0.4661891944745,0.0099135215317634,0.327724913905424,0.0877221130319683,FALSE,TRUE
"gf_geno","b","ns","YorkRiver",4,-0.218516767789105,0.416182890651639,-0.470981264698687,0.0655631602821788,-0.319197105959359,0.0991675074877558,0.0477495778049975,1.60992021473676e-32,-0.193846533064595,0.471921357748497,-0.321936560680115,0.223988603258132,-0.248264415746168,0.19967427621136,0.037576478381163,0.174433629080886,FALSE,FALSE
"rda","b","ns","Lewisetta",1,-0.530754862416636,0.023438974423718,-0.592523072404163,0.00956466118168691,-0.494021385189396,0.00628001159666778,0.281700723978902,0.294983858483264,-0.411800632521381,0.0895084024056954,-0.454581193114305,0.0580555537569443,-0.327028240900023,0.0704462117514754,0.16957976094501,0.215744967447429,TRUE,FALSE
"rda","b","ns","Lewisetta",2,-0.576336919736812,0.0122968410542113,-0.636413670360027,0.00451675500600039,-0.480105289831948,0.00791178868071144,0.332164245051716,0.307270734380709,-0.669315252958707,0.00238195890087495,-0.761815378805353,0.000238855407313152,-0.59143405269153,0.00106921275491937,0.447982907843178,0.560947204968944,TRUE,TRUE
"rda","b","ns","Lewisetta",3,-0.66786815834282,0.00245385710642481,-0.592523072404163,0.00956466118168691,-0.424440908402157,0.0188800406718217,0.446047876928231,0.226777776056753,-0.574702491876063,0.0126041385135524,-0.667764097471359,0.00245909543922713,-0.4661891944745,0.0099135215317634,0.330282954168556,0.449866903283052,TRUE,TRUE
"rda","b","ns","Lewisetta",4,-0.647482983337288,0.00367173542244879,-0.59879315782643,0.00864759956615594,-0.410524813044709,0.023152362663758,0.419234213711355,0.25679347826087,-0.446231634659137,0.063421510693391,-0.743005122538554,0.000411126189998074,-0.521853575904291,0.00389241712277863,0.199122671770566,0.355566172957477,TRUE,TRUE
"rda","b","ns","YorkRiver",1,0.0146301100442825,0.954053829191329,-0.0971863240451273,0.701248632302262,-0.062622429108515,0.729034489538804,0.000214040119907821,0.00779220779220779,-0.189705670234034,0.450874129507283,-0.310369228402181,0.210027567386757,-0.187867287325545,0.29869755599497,0.0359882413189439,0.0937907077724707,FALSE,FALSE
"rda","b","ns","YorkRiver",2,-0.117094626891245,0.643563157562134,-0.235128203334985,0.347623790664554,-0.146119001253202,0.418923440946383,0.0137111516467999,0.0136314067611778,-0.263381498180252,0.290967450559905,-0.435770936847506,0.0706553820357167,-0.299196050185127,0.0979101429343452,0.0693698135836743,0.201450892857143,FALSE,FALSE
"rda","b","ns","YorkRiver",3,-0.44554120460642,0.063881205284027,-0.536092303603767,0.0218294995300838,-0.34094433625747,0.0592934886152632,0.19850696500214,0.418952618453865,-0.659668934749773,0.00289580114832621,-0.69911452458269,0.0012443951259637,-0.521853575904291,0.00389241712277863,0.435163103473901,0.726969292389853,FALSE,TRUE
"rda","b","ns","YorkRiver",4,-0.54030981887221,0.0307192375209726,-0.611083286476144,0.0119088491442038,-0.425596141279145,0.0279108366998985,0.291934700369721,0.393232827572834,-0.0313975208404942,0.908104362175251,-0.214624373786743,0.424739339255849,-0.141865380426382,0.463652495869384,0.000985804314929271,0.198745997095791,TRUE,FALSE
"env_dist","b","ns","Lewisetta",1,-0.0808047060108041,0.749927411413063,-0.197507690801388,0.43211233867306,-0.132202905895754,0.464589615547725,0.00652940051349248,0.0170212765957447,0.0646260730872104,0.798903145614243,-0.00313504271113314,0.990149640038591,0.0347902383936194,0.847389659686714,0.00417652932267341,0.00929432013769362,FALSE,FALSE
"env_dist","b","ns","Lewisetta",2,-0.122706764328615,0.627629386848062,-0.279018801290849,0.26218466941311,-0.173951191968097,0.335923813151736,0.0150569500119981,0.0242689075630253,-0.246046192548545,0.325024786451318,-0.32917948466898,0.182248432183107,-0.173951191968097,0.335923813151736,0.0605387288676353,0.0357142857142858,FALSE,FALSE
"env_dist","b","ns","Lewisetta",3,-0.274475168160023,0.270357782091455,-0.253938459601784,0.30924037545566,-0.173951191968097,0.335923813151736,0.0753366179364731,0.00712504453152834,-0.399782836887508,0.100226579617413,-0.47966153480337,0.0439726924146999,-0.299196050185127,0.0979101429343452,0.159826316669824,0.3375,FALSE,FALSE
"env_dist","b","ns","Lewisetta",4,-0.309346853576549,0.211612341855749,-0.279018801290849,0.26218466941311,-0.160035096610649,0.376010803629976,0.0956954758177107,0.0241071428571429,-0.398021436928593,0.101871729201965,-0.667764097471359,0.00245909543922713,-0.410524813044709,0.023152362663758,0.158421064254702,0.464285714285714,FALSE,TRUE
"env_dist","b","ns","YorkRiver",1,0.515067000664056,0.0287112940096709,0.297829057557648,0.230004908983636,0.285279954827679,0.114544766205117,0.265294015173067,0.119480519480519,0.551835825452241,0.0175819873359399,0.523552132759234,0.0257563779432426,0.382692622329814,0.0342640077348691,0.304522778252556,0.364760520304329,FALSE,TRUE
"env_dist","b","ns","YorkRiver",2,0.456333533813555,0.0569739731545309,0.21004786164592,0.402832652864984,0.229615573397888,0.204023870474436,0.208240294082767,0.0889004788772463,0.50809541164762,0.0313305116795245,0.316639313824447,0.20047806459118,0.271363859470232,0.133326931774349,0.258160947337364,0.0838509316770186,FALSE,FALSE
"env_dist","b","ns","YorkRiver",3,0.11884165474318,0.638586775978449,-0.0721059823560622,0.776159546247075,0.00695804767872388,0.969296990113089,0.0141233389020972,0.0055916110345255,-0.127446234368243,0.614293906960327,-0.166157263690056,0.509933431423619,-0.173951191968097,0.335923813151736,0.0162425426546452,0.12695187786614,FALSE,FALSE
"env_dist","b","ns","YorkRiver",4,0.0333584261571695,0.902389864928624,-0.110293080973743,0.684279871525052,-0.0177331725532977,0.927011304686917,0.00111278459568333,7.5306875517734e-05,0.313020555034201,0.237811121252696,0.131159339536343,0.628257672946178,0.124132207873084,0.521366727700155,0.0979818678739192,0.0204520668688468,FALSE,FALSE
"lea","nb","ns","Lewisetta",1,-0.188803936746004,0.453069014497285,-0.134806836578725,0.593810839907856,-0.104370715180858,0.563702861650773,0.0356469265307891,1.64298036638459e-05,0.0506092080038252,0.841927304373717,0.128536751156459,0.611241541485758,0.0347902383936194,0.847389659686714,0.00256129193477448,0.070530771735591,FALSE,FALSE
"lea","nb","ns","Lewisetta",2,-0.219715287267218,0.381015260558671,-0.184967519956855,0.462467667953887,-0.173951191968097,0.335923813151736,0.048274807458916,1.27186009538966e-05,-0.276360715311882,0.266947135909385,-0.197507690801388,0.43211233867306,-0.173951191968097,0.335923813151736,0.0763752449676951,0.00168918918918918,FALSE,FALSE
"lea","nb","ns","Lewisetta",3,-0.36504165868016,0.136350455285199,-0.228858117912719,0.360999056010396,-0.173951191968097,0.335923813151736,0.133255412571963,0.000336995349464174,-0.35659262351917,0.146350835316031,-0.341719655513512,0.165162703302178,-0.243531668755336,0.177931725268255,0.127158299148285,0.187644787644788,FALSE,FALSE
"lea","nb","ns","Lewisetta",4,-0.37188703349535,0.128604989937416,-0.222588032490453,0.374660892186157,-0.160035096610649,0.376010803629976,0.138299965681972,0.000506756756756764,-0.228948089268262,0.360805097412864,-0.529822218181501,0.0237294884566558,-0.410524813044709,0.023152362663758,0.052417227579588,0.309438669438669,FALSE,TRUE
"lea","nb","ns","YorkRiver",1,-0.0805340210129238,0.750739932755434,0.090916238622861,0.719761433756885,0.0347902383936194,0.847389659686714,0.00648572854051007,0.00415584415584416,0.338185789477115,0.16986296835951,0.335449570091246,0.173563861139706,0.187867287325545,0.29869755599497,0.11436962820426,0.1188884064264,FALSE,FALSE
"lea","nb","ns","YorkRiver",2,-0.144335427606177,0.567723829986825,0.021945298977932,0.931123317233793,-0.0208741430361717,0.908072555255975,0.0208327156622579,0.00261723009814612,0.0787550088374697,0.756086210137993,0.166157263690056,0.509933431423619,0.0208741430361717,0.908072555255975,0.00620235141698994,0.0167410714285714,FALSE,FALSE
"lea","nb","ns","YorkRiver",3,-0.449877425804735,0.0610348729816397,-0.253938459601784,0.30924037545566,-0.243531668755336,0.177931725268255,0.202389698248695,0.0684716779479872,-0.349369522979333,0.155292407589125,-0.335449570091246,0.173563861139706,-0.257447764112784,0.154408651361931,0.122059063586807,0.320427236315087,FALSE,FALSE
"lea","nb","ns","YorkRiver",4,-0.410382479278285,0.114368921640794,-0.244433314590458,0.361573517296956,-0.212798070639573,0.271650893822139,0.168413779298592,0.0264754550468836,-0.0716875081147214,0.79191221219526,-0.178853644822286,0.50748538997282,-0.141865380426382,0.463652495869384,0.00513909881969824,0.0805704489915016,FALSE,FALSE
"gf_geno","nb","ns","Lewisetta",1,0.147640126394778,0.558793718180153,0.0470256406669971,0.853000614406904,0.0208741430361717,0.908072555255975,0.0217976069218661,0.0702486359946383,0.459293734310344,0.0551813043760133,0.373070082624844,0.127298335550536,0.160035096610649,0.376010803629976,0.210950734376741,0.244481029708898,FALSE,FALSE
"gf_geno","nb","ns","Lewisetta",2,0.157315511458408,0.533009435506387,0.0658358969337959,0.795213564369254,-0.0487063337510672,0.787598706100638,0.0247481701454205,0.061746437705517,0.0474715012011028,0.851621427014217,-0.0282153844001982,0.911509176187109,-0.0487063337510672,0.787598706100638,0.00225354342628631,0.0524844720496894,FALSE,FALSE
"gf_geno","nb","ns","Lewisetta",3,0.0687988839280401,0.786194977644529,0.0344854698224645,0.891943592280256,-0.0487063337510672,0.787598706100638,0.00473328642974395,0.0780811945292049,0.0302191163066122,0.905250810223173,-0.0658358969337959,0.795213564369253,-0.118286810538306,0.512899025493056,0.00091319499035256,0.0106477373558119,FALSE,FALSE
"gf_geno","nb","ns","Lewisetta",4,0.0623507694589995,0.805853038724004,0.0470256406669971,0.853000614406904,-0.0347902383936194,0.847389659686714,0.00388761845212931,0.0582298136645962,0.155047984471461,0.539003139598736,-0.260208545024051,0.297032612400397,-0.285279954827679,0.114544766205117,0.0240398774886624,0.0462494027711419,FALSE,FALSE
"gf_geno","nb","ns","YorkRiver",1,0.301574149883985,0.223915581191106,0.310369228402181,0.210027567386757,0.21569947804044,0.232794752323072,0.0909469678782482,0.326040061633282,-0.207729261226124,0.4081636861047,-0.354259826358045,0.149198811478526,-0.160035096610649,0.376010803629976,0.0431514459695514,0.00252434186801297,FALSE,FALSE
"gf_geno","nb","ns","YorkRiver",2,0.200227991156156,0.425668230786953,0.235128203334985,0.347623790664554,0.160035096610649,0.376010803629976,0.0400912484424295,0.205330573165998,-0.103112174768374,0.683897970581495,-0.15988717826779,0.526248870318254,-0.0765385244659627,0.672010595680848,0.0106321205854638,0.0254237288135593,FALSE,FALSE
"gf_geno","nb","ns","YorkRiver",3,-0.047236769922854,0.852347474151898,-0.0595658115115296,0.814378496580144,0.0208741430361717,0.908072555255975,0.00223131243274465,0.0818293249926032,-0.555318777316765,0.016737216163868,-0.47966153480337,0.0439726924146999,-0.382692622329814,0.0342640077348691,0.308378944440586,0.17155076825598,FALSE,TRUE
"gf_geno","nb","ns","YorkRiver",4,-0.160514895230196,0.552613140598028,-0.1669300685008,0.536630218222957,-0.0531995176598931,0.783456708033683,0.0257650315907607,0.00582402772429725,-0.174706801194721,0.517537040056641,-0.327898348840858,0.215036858796416,-0.23053124319287,0.233702898814878,0.0305224663836919,0.209151325338018,FALSE,FALSE
"rda","nb","ns","Lewisetta",1,-0.163788400281595,0.516069249428285,0.0721059823560622,0.776159546247075,0.0487063337510672,0.787598706100638,0.026826640066804,0.0258453057448696,0.0480495212550304,0.849834038678406,0.260208545024051,0.297032612400397,0.160035096610649,0.376010803629976,0.00230875649283761,0.0648806405747212,FALSE,FALSE
"rda","nb","ns","Lewisetta",2,-0.112409484885414,0.656979652977865,0.115996580311926,0.646698343618145,0.118286810538306,0.512899025493056,0.012635892292204,0.0410522469857508,-0.254731524765771,0.307680002006989,-0.122266665734192,0.628873365445668,-0.132202905895754,0.464589615547725,0.0648881497094943,0.031055900621118,FALSE,FALSE
"rda","nb","ns","Lewisetta",3,-0.24283268731427,0.331584702417428,0.0344854698224645,0.891943592280256,0.0904546198234105,0.616814408971861,0.0589677140282702,0.0189743033720047,-0.0702077512914337,0.781915734262477,0.10972649488966,0.66470824440711,0.104370715180858,0.563702861650773,0.00492912834139981,0.00266193433895297,FALSE,FALSE
"rda","nb","ns","Lewisetta",4,-0.218958950021874,0.382698110145324,0.0407555552447308,0.872437216029964,0.0765385244659627,0.672010595680848,0.0479430217946817,0.0372670807453416,0.034527373702309,0.891813020027416,-0.0595658115115296,0.814378496580144,-0.0347902383936194,0.847389659686714,0.0011921395347789,0.000382226469182991,FALSE,FALSE
"rda","nb","ns","YorkRiver",1,0.156295019784389,0.535703108512122,0.253938459601784,0.30924037545566,0.160035096610649,0.376010803629976,0.0244281332094025,0.124675324675325,-0.0586469734234351,0.817195699524226,0.103456409467394,0.682894583039012,0.062622429108515,0.729034489538804,0.00343946749172909,0.000651324359531053,FALSE,FALSE
"rda","nb","ns","YorkRiver",2,0.0353550597914566,0.889234501597218,0.15988717826779,0.526248870318254,0.104370715180858,0.563702861650773,0.00124998025285747,0.034896401308615,-0.0844685914858045,0.738954392671528,0.0282153844001982,0.911509176187109,-0.0487063337510672,0.787598706100638,0.0071349429475957,0.0139508928571428,FALSE,FALSE
"rda","nb","ns","YorkRiver",3,-0.285041197093933,0.251591652519483,-0.10972649488966,0.66470824440711,-0.0904546198234105,0.616814408971861,0.0812484840407422,0.104738154613466,-0.572364226404598,0.0130543842732825,-0.404420509736175,0.0959864886835616,-0.271363859470232,0.133326931774349,0.327600807667734,0.384512683578104,FALSE,FALSE
"rda","nb","ns","YorkRiver",4,-0.389344422074443,0.136064878020259,-0.241452420510086,0.367641999569543,-0.212798070639573,0.271650893822139,0.151589079000482,0.0984626449698822,0.104665307750597,0.699672378852777,0.131159339536343,0.628257672946178,0.0709326902131909,0.714049541974307,0.0109548266465272,0.0107902762667428,FALSE,FALSE
"env_dist","nb","ns","Lewisetta",1,0.115960567770422,0.646801264359073,0.0470256406669971,0.853000614406904,0.0208741430361717,0.908072555255975,0.0134468532776387,0.0313504125054277,0.376820872116566,0.123217313568762,0.373070082624844,0.127298335550536,0.160035096610649,0.376010803629976,0.141993969662689,0.174526678141136,FALSE,FALSE
"env_dist","nb","ns","Lewisetta",2,0.107931172232228,0.669897915853892,0.0658358969337959,0.795213564369254,-0.0487063337510672,0.787598706100638,0.0116491379394228,0.026890756302521,0.000908637009480622,0.997144986380898,-0.0282153844001982,0.911509176187109,-0.0487063337510672,0.787598706100638,8.25621214998611e-07,0.0228571428571428,FALSE,FALSE
"env_dist","nb","ns","Lewisetta",3,-0.0177898049125329,0.944144088234542,0.0344854698224645,0.891943592280256,-0.0487063337510672,0.787598706100638,0.000316477158825976,0.0376914855717848,-0.105646047653156,0.676524044491861,-0.0658358969337959,0.795213564369253,-0.118286810538306,0.512899025493056,0.0111610873847328,0.0489795918367347,FALSE,FALSE
"env_dist","nb","ns","Lewisetta",4,-0.0411338137273014,0.871262571665785,0.0470256406669971,0.853000614406904,-0.0347902383936194,0.847389659686714,0.00169199063175233,0.0241071428571429,-0.0347738942673734,0.891044917055286,-0.260208545024051,0.297032612400397,-0.285279954827679,0.114544766205117,0.00120922372251844,0.112527472527473,FALSE,FALSE
"env_dist","nb","ns","YorkRiver",1,0.386721261591322,0.112889716931495,0.297829057557648,0.230004908983636,0.285279954827679,0.114544766205117,0.149553334166784,0.0664935064935065,0.452729022912223,0.0592153979713982,0.523552132759234,0.0257563779432426,0.382692622329814,0.0342640077348691,0.204963568187056,0.292140686061659,FALSE,TRUE
"env_dist","nb","ns","YorkRiver",2,0.318749413068133,0.197329754895467,0.21004786164592,0.402832652864984,0.229615573397888,0.204023870474436,0.101601188331279,0.041875681570338,0.366103548519401,0.135128162035141,0.316639313824447,0.20047806459118,0.271363859470232,0.133326931774349,0.134031808238497,0.0428571428571428,FALSE,FALSE
"env_dist","nb","ns","YorkRiver",3,-0.0283545530430351,0.91107433883385,-0.0721059823560622,0.776159546247075,0.00695804767872388,0.969296990113089,0.000803980678270286,0.0257214107588173,-0.23636651485198,0.345016347419614,-0.166157263690056,0.509933431423619,-0.173951191968097,0.335923813151736,0.055869129343271,0.157009345794392,FALSE,FALSE
"env_dist","nb","ns","YorkRiver",4,-0.0936105447170819,0.730224661019583,-0.110293080973743,0.684279871525052,-0.0177331725532977,0.927011304686917,0.00876293408222881,0.0101204416192707,0.146110425921776,0.58923482849496,0.131159339536343,0.628257672946178,0.124132207873084,0.521366727700155,0.021348256563043,0.0032521404393708,FALSE,FALSE
