"","site_name","clean_ID","Label_ind","Key_ind","ID_SiteDate","ID_Site","SiteDate_Key","Latitude_manual","Longitude_manual","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_crab","MSX_Prevalence","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_crab_scaled","MSX_Prevalence_scaled"
"333","KP_FGR_FL_2022-8-23","C4_CviMVP_PlDNA_3_SG_1575_5d10637a","SG_1575","5d10637a","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"345","KP_FGR_FL_2022-8-23","G7_CviMVP_PlDNA_1_SG_1575_5d10637a","SG_1575","5d10637a","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"343","KP_FGR_FL_2022-8-23","G1_CviMVP_PlDNA_1_SG_1576_50e361db","SG_1576","50e361db","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"336","KP_FGR_FL_2022-8-23","A1_CviMVP_PlDNA_1_SG_1578_ce10073c","SG_1578","ce10073c","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"337","KP_FGR_FL_2022-8-23","B7_CviMVP_PlDNA_5_SG_1579_be3981ad","SG_1579","be3981ad","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"341","KP_FGR_FL_2022-8-23","H1_CviMVP_PlDNA_2_SG_1581_5b837c25","SG_1581","5b837c25","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"342","KP_FGR_FL_2022-8-23","H5_CviMVP_PlDNA_1_SG_1582_4d5c48a7","SG_1582","4d5c48a7","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"340","KP_FGR_FL_2022-8-23","C11_CviMVP_PlDNA_1_SG_1583_4093d9eb","SG_1583","4093d9eb","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"334","KP_FGR_FL_2022-8-23","C8_CviMVP_PlDNA_6_SG_1584_44720c93","SG_1584","44720c93","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"335","KP_FGR_FL_2022-8-23","H3_CviMVP_PlDNA_1_SG_1586_8fe62d94","SG_1586","8fe62d94","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"331","KP_FGR_FL_2022-8-23","C4_CviMVP_PlDNA_6_SG_1587_9635577d","SG_1587","9635577d","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"338","KP_FGR_FL_2022-8-23","H3_CviMVP_PlDNA_8_SG_1590_6ac21255","SG_1590","6ac21255","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"339","KP_FGR_FL_2022-8-23","G2_CviMVP_PlDNA_5_SG_1591_7dc1a9e6","SG_1591","7dc1a9e6","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"332","KP_FGR_FL_2022-8-23","E4_CviMVP_PlDNA_9_SG_1595_bc82001d","SG_1595","bc82001d","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"344","KP_FGR_FL_2022-8-23","F8_CviMVP_PlDNA_1_SG_1598_f41672fb","SG_1598","f41672fb","KP_FGR_FL_2022-8-23","TP_FGR_FL","56f549af",30.44003,-81.43638,27.85066428,35.97585067,14.559,29.279,0.947368421,0,0,1.50481337820993,1.33164910455575,1.32019466134241,0.440446254727734,0.860386939198373,-0.348518023882863,-0.592735984307444
"533","SawIs_MA_2022-9-5","C7_CviMVP_PlDNA_1_SG_1600_f7161c05","SG_1600","f7161c05","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"536","SawIs_MA_2022-9-5","B11_CviMVP_PlDNA_3_SG_1601_e0aa9062","SG_1601","e0aa9062","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"534","SawIs_MA_2022-9-5","C2_CviMVP_PlDNA_1_SG_1603_f868f1b7","SG_1603","f868f1b7","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"535","SawIs_MA_2022-9-5","H1_CviMVP_PlDNA_3_SG_1604_97e84e04","SG_1604","97e84e04","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"532","SawIs_MA_2022-9-5","F1_CviMVP_PlDNA_1_SG_1605_a0a8cbba","SG_1605","a0a8cbba","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"529","SawIs_MA_2022-9-5","F11_CviMVP_PlDNA_1_SG_1607_b581eaa9","SG_1607","b581eaa9","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"519","SawIs_MA_2022-9-5","G6_CviMVP_PlDNA_1_SG_1608_de738593","SG_1608","de738593","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"517","SawIs_MA_2022-9-5","C12_CviMVP_PlDNA_1_SG_1610_aa188751","SG_1610","aa188751","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"522","SawIs_MA_2022-9-5","H1_CviMVP_PlDNA_1_SG_1611_a218009b","SG_1611","a218009b","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"523","SawIs_MA_2022-9-5","F10_CviMVP_PlDNA_1_SG_1613_b2783401","SG_1613","b2783401","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"518","SawIs_MA_2022-9-5","B7_CviMVP_PlDNA_8_SG_1614_19a95902","SG_1614","19a95902","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"530","SawIs_MA_2022-9-5","E2_CviMVP_PlDNA_5_SG_1616_54b5281b","SG_1616","54b5281b","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"531","SawIs_MA_2022-9-5","B8_CviMVP_PlDNA_1_SG_1618_409fae3a","SG_1618","409fae3a","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"528","SawIs_MA_2022-9-5","B9_CviMVP_PlDNA_10_SG_1619_c0fd1cbb","SG_1619","c0fd1cbb","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"525","SawIs_MA_2022-9-5","A2_CviMVP_PlDNA_8_SG_1620_0699af35","SG_1620","0699af35","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"520","SawIs_MA_2022-9-5","H3_CviMVP_PlDNA_10_SG_1621_537d3b67","SG_1621","537d3b67","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"521","SawIs_MA_2022-9-5","B1_CviMVP_PlDNA_1_SG_1622_8952d237","SG_1622","8952d237","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"526","SawIs_MA_2022-9-5","B12_CviMVP_PlDNA_2_SG_1624_f59660b5","SG_1624","f59660b5","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"527","SawIs_MA_2022-9-5","E2_CviMVP_PlDNA_1_SG_1624_f59660b5","SG_1624","f59660b5","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"524","SawIs_MA_2022-9-5","B3_CviMVP_PlDNA_6_SG_1627_913d6d02","SG_1627","913d6d02","SawIs_MA_2022-9-5","SawIs_MA","66b2f7b9",42.751733,-70.83657,11.84,30.81,11.63,24.76,0.95,0,0.0556,-0.162332085117961,0.647742441707809,0.494973835442212,-0.963155607147144,0.869765292046985,-0.348518023882863,-0.193494833372811
"480","SaltBay_Canada_2022-9-27","A9_CviMVP_PlDNA_2_SG_1628_5510ba60","SG_1628","5510ba60","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"481","SaltBay_Canada_2022-9-27","E1_CviMVP_PlDNA_2_SG_1629_d7b6cad8","SG_1629","d7b6cad8","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"482","SaltBay_Canada_2022-9-27","B3_CviMVP_PlDNA_8_SG_1630_d7ee4a92","SG_1630","d7ee4a92","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"483","SaltBay_Canada_2022-9-27","H9_CviMVP_PlDNA_5_SG_1631_9c37eb1c","SG_1631","9c37eb1c","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"488","SaltBay_Canada_2022-9-27","G6_CviMVP_PlDNA_9_SG_1632_a51500b0","SG_1632","a51500b0","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"487","SaltBay_Canada_2022-9-27","E5_CviMVP_PlDNA_3_SG_1633_86fd52e6","SG_1633","86fd52e6","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"498","SaltBay_Canada_2022-9-27","H5_CviMVP_PlDNA_3_SG_1634_af27b8b9","SG_1634","af27b8b9","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"494","SaltBay_Canada_2022-9-27","H9_CviMVP_PlDNA_3_SG_1636_e34f2d48","SG_1636","e34f2d48","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"490","SaltBay_Canada_2022-9-27","D1_CviMVP_PlDNA_4_SG_1638_de9fb8f5","SG_1638","de9fb8f5","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"491","SaltBay_Canada_2022-9-27","A1_CviMVP_PlDNA_3_SG_1639_db25a5c3","SG_1639","db25a5c3","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"495","SaltBay_Canada_2022-9-27","F5_CviMVP_PlDNA_2_SG_1641_42f8af9b","SG_1641","42f8af9b","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"496","SaltBay_Canada_2022-9-27","F1_CviMVP_PlDNA_3_SG_1642_8ae9c894","SG_1642","8ae9c894","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"489","SaltBay_Canada_2022-9-27","E5_CviMVP_PlDNA_8_SG_1644_56daca75","SG_1644","56daca75","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"484","SaltBay_Canada_2022-9-27","E1_CviMVP_PlDNA_4_SG_1645_2fe33d1c","SG_1645","2fe33d1c","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"485","SaltBay_Canada_2022-9-27","F5_CviMVP_PlDNA_4_SG_1646_dc731bef","SG_1646","dc731bef","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"492","SaltBay_Canada_2022-9-27","E2_CviMVP_PlDNA_9_SG_1648_95efc17e","SG_1648","95efc17e","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"493","SaltBay_Canada_2022-9-27","D9_CviMVP_PlDNA_3_SG_1649_66175ee3","SG_1649","66175ee3","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"486","SaltBay_Canada_2022-9-27","H2_CviMVP_PlDNA_10_SG_1652_e0c1d32d","SG_1652","e0c1d32d","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"497","SaltBay_Canada_2022-9-27","E12_CviMVP_PlDNA_10_SG_1654_ff1aabfe","SG_1654","ff1aabfe","SaltBay_Canada_2022-9-27","SaltBay_Canada","0226c73c",43.812486,-65.910547,21.3,30.5,1.81,20.34,0.333333333,0,0,0.82271112153916,0.606701560151923,-2.27172760202448,-2.3360080589035,-1.32789534937933,-0.348518023882863,-0.592735984307444
"469","SaLa_GA_2022-10-5","B2_CviMVP_PlDNA_5_SG_1689_736d4e14","SG_1689","736d4e14","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"470","SaLa_GA_2022-10-5","G7_CviMVP_PlDNA_3_SG_1690_7193fce4","SG_1690","7193fce4","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"471","SaLa_GA_2022-10-5","H12_CviMVP_PlDNA_10_SG_1691_0e7d321d","SG_1691","0e7d321d","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"472","SaLa_GA_2022-10-5","A6_CviMVP_PlDNA_4_SG_1692_8c38f7d5","SG_1692","8c38f7d5","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"464","SaLa_GA_2022-10-5","A1_CviMVP_PlDNA_4_SG_1693_d7a2129b","SG_1693","d7a2129b","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"462","SaLa_GA_2022-10-5","H10_CviMVP_PlDNA_4_SG_1694_c08f31af","SG_1694","c08f31af","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"461","SaLa_GA_2022-10-5","D2_CviMVP_PlDNA_10_SG_1695_0eae69c4","SG_1695","0eae69c4","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"467","SaLa_GA_2022-10-5","H2_CviMVP_PlDNA_2_SG_1696_9e0ab92a","SG_1696","9e0ab92a","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"468","SaLa_GA_2022-10-5","C10_CviMVP_PlDNA_5_SG_1699_ba3f6196","SG_1699","ba3f6196","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"465","SaLa_GA_2022-10-5","G12_CviMVP_PlDNA_6_SG_1700_decb34ab","SG_1700","decb34ab","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"477","SaLa_GA_2022-10-5","B1_CviMVP_PlDNA_3_SG_1701_4821db1f","SG_1701","4821db1f","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"478","SaLa_GA_2022-10-5","F5_CviMVP_PlDNA_3_SG_1702_57acd977","SG_1702","57acd977","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"475","SaLa_GA_2022-10-5","A1_CviMVP_PlDNA_8_SG_1704_5a1dbe6d","SG_1704","5a1dbe6d","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"476","SaLa_GA_2022-10-5","G9_CviMVP_PlDNA_5_SG_1705_f9a5bc2b","SG_1705","f9a5bc2b","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"479","SaLa_GA_2022-10-5","A6_CviMVP_PlDNA_5_SG_1709_6247eadb","SG_1709","6247eadb","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"473","SaLa_GA_2022-10-5","A12_CviMVP_PlDNA_10_SG_1711_103eead9","SG_1711","103eead9","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
"474","SaLa_GA_2022-10-5","C6_CviMVP_PlDNA_4_SG_1712_2338a29d","SG_1712","2338a29d","SaLa_GA_2022-10-5","SaLa_LA","5aaa4dbd",29.785,-93.91806,2.646948278,23.8671,12.65197754,30.62636812,1,0,0,-1.11957871801475,-0.271427676209469,0.782907310898085,0.858938930510618,1.04795399260685,-0.348518023882863,-0.592735984307444
