"","site_name","merge_ID_inds","Label_ind","Key_ind","SiteDate_Key","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_crab","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_crab_scaled","lew_salinity_quantile_10","lew_salinity_quantile_90","lew_temp_quantile_10","lew_temp_quantile_90","lew_Dermo_Prevalence","lew_Pea_crab","lew_salinity_quantile_10_scaled","lew_salinity_quantile_90_scaled","lew_temp_quantile_10_scaled","lew_temp_quantile_90_scaled","lew_Dermo_Prevalence_scaled","lew_Pea_crab_scaled","yrk_salinity_quantile_10","yrk_salinity_quantile_90","yrk_temp_quantile_10","yrk_temp_quantile_90","yrk_Dermo_Prevalence","yrk_Pea_crab","yrk_salinity_quantile_10_scaled","yrk_salinity_quantile_90_scaled","yrk_temp_quantile_10_scaled","yrk_temp_quantile_90_scaled","yrk_Dermo_Prevalence_scaled","yrk_Pea_crab_scaled"
"22","W2_LA","A11_CviMVP_PlDNA_7_D417_7FC7D21B","D417","7FC7D21B","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"23","W2_LA","E9_CviMVP_PlDNA_6_D419_254178B5","D419","254178B5","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"24","W2_LA","F12_CviMVP_PlDNA_6_D421_66281012","D421","66281012","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"25","W2_LA","F2_CviMVP_PlDNA_7_D423_BAD9EDE2","D423","BAD9EDE2","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"26","W2_LA","H2_CviMVP_PlDNA_6_D427_3938C279","D427","3938C279","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"27","W2_LA","H10_CviMVP_PlDNA_6_D429_BF6B1D87","D429","BF6B1D87","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"28","W2_LA","G6_CviMVP_PlDNA_6_D430_D7F6CAA2","D430","D7F6CAA2","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"29","W2_LA","E6_CviMVP_PlDNA_7_D431_E0DFDDDF","D431","E0DFDDDF","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"30","W2_LA","F9_CviMVP_PlDNA_6_D440_E598DA32","D440","E598DA32","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"31","W2_LA","D7_CviMVP_PlDNA_6_D447_C3F03566","D447","C3F03566","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"32","W2_LA","H8_CviMVP_PlDNA_6_D451_81894C0C","D451","81894C0C","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"33","W2_LA","D4_CviMVP_PlDNA_7_D453_16D4BE87","D453","16D4BE87","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
"34","W2_LA","E8_CviMVP_PlDNA_6_D456_5D66AA4C","D456","5D66AA4C","0560E939",3,18,13.2,30.7,0.388888889,0,-1.0632334992155,-1.09815325190595,0.880704755292783,0.851646841023653,-1.21931725089284,-0.336925850438738,8.7,16.6,7.2,28.2,0.3516666666,0,-0.483788057015038,-1.28339908137618,-0.864145842283922,0.0964449721060829,-1.35122362825326,-0.336925850438738,15.43,22.93,7.984,27.393,0.6529333333,0.487704918032787,0.200364193161999,-0.445823295271495,-0.636152030867233,-0.147334191180508,-0.28360885241315,2.8923156546082
