"","site_name","merge_ID_inds","Label_ind","Key_ind","SiteDate_Key","lat.x","lon.x","Mean_Annual_Salinity_ppt","Mean_max_Salinity_ppt","Mean_min_Salinity_ppt","salinity_quantile_10","salinity_quantile_90","lat.y","lon.y","Mean_Annual_Temperature_C","Mean_max_temperature_C","Mean_min_temperature_C","temp_quantile_10","temp_quantile_90","sal_quant10_scaled","sal_quant90_scaled","temp_quant10_scaled","temp_quant90_scaled","LEW_salinity_quantile_10","LEW_salinity_quantile_90","LEW_temp_quantile_10","LEW_temp_quantile_90","LEW_sal_quant10_scaled","LEW_sal_quant90_scaled","LEW_temp_quant10_scaled","LEW_temp_quant90_scaled","YRK_salinity_quantile_10","YRK_salinity_quantile_90","YRK_temp_quantile_10","YRK_temp_quantile_90","YRK_sal_quant10_scaled","YRK_sal_quant90_scaled","YRK_temp_quant10_scaled","YRK_temp_quant90_scaled"
"1.94","W3-FL","C3_CviMVP_PlDNA_6_D401_10669A6B","D401","10669A6B","7C86F928",30.44116,-81.43908,32.35225365,37.20420518,15.42244418,27.85066428,35.97585067,30.44116,-81.43908,22.1556673,30.6387,10.38665,14.559,29.279,1.70581632570399,1.29469384738635,1.65310483062911,0.552358230183933,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.95","W4-VA","H1_CviMVP_PlDNA_6_D579_7FCD15FF","D579","7FCD15FF","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.96","W4-VA","E5_CviMVP_PlDNA_7_D586_996E9AB0","D586","996E9AB0","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.97","W4-VA","A1_CviMVP_PlDNA_6_D588_6E37A595","D588","6E37A595","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.98","W4-VA","H11_CviMVP_PlDNA_7_D589_0E18187E","D589","0E18187E","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.99","W4-VA","C2_CviMVP_PlDNA_6_D590_EA869C50","D590","EA869C50","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.100","W4-VA","D5_CviMVP_PlDNA_6_D591_2A2982D1","D591","2A2982D1","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.101","W4-VA","G9_CviMVP_PlDNA_7_D592_FC645A7E","D592","FC645A7E","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.102","W4-VA","C9_CviMVP_PlDNA_7_D594_7BCE38AB","D594","7BCE38AB","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.103","W4-VA","H6_CviMVP_PlDNA_7_D604_1EDF09A8","D604","1EDF09A8","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.104","W4-VA","G4_CviMVP_PlDNA_7_D611_9E462FC9","D611","9E462FC9","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.105","W4-VA","G10_CviMVP_PlDNA_6_D614_78D5022C","D614","78D5022C","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.106","W4-VA","B5_CviMVP_PlDNA_7_D622_E927EFCC","D622","E927EFCC","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.107","W4-VA","C3_CviMVP_PlDNA_7_D623_7E2AF84B","D623","7E2AF84B","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.108","W4-VA","B5_CviMVP_PlDNA_6_D624_09F5417C","D624","09F5417C","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.109","W4-VA","A2_CviMVP_PlDNA_6_D629_5D57564E","D629","5D57564E","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.110","W4-VA","G11_CviMVP_PlDNA_7_D631_30CC375A","D631","30CC375A","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.111","W4-VA","G11_CviMVP_PlDNA_6_D634_3F995AE7","D634","3F995AE7","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.112","W4-VA","F3_CviMVP_PlDNA_7_D637_1F59F2B8","D637","1F59F2B8","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.113","W4-VA","C10_CviMVP_PlDNA_6_D639_6DFC5E05","D639","6DFC5E05","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.114","W4-VA","H4_CviMVP_PlDNA_7_D641_85592D52","D641","85592D52","EEF040B2",37.211,-76.787,3.108226083,10.08333333,0.441666667,0.1,7,37.211,-76.787,19.93463523,28.24166667,3.158333333,7.5,29.5,-1.2375847724008,-1.74337293797016,-0.554725607826046,0.629481788985203,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.115","W5-NH","D10_CviMVP_PlDNA_6_D307_57EB20A7","D307","57EB20A7","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.116","W5-NH","C11_CviMVP_PlDNA_6_D309_BEF60DB8","D309","BEF60DB8","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.117","W5-NH","A9_CviMVP_PlDNA_6_D311_3B56D682","D311","3B56D682","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.118","W5-NH","D12_CviMVP_PlDNA_7_D312_C07AA992","D312","C07AA992","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.119","W5-NH","C5_CviMVP_PlDNA_7_D318_3140E558","D318","3140E558","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.120","W5-NH","E10_CviMVP_PlDNA_6_D319_3B059592","D319","3B059592","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.121","W5-NH","D9_CviMVP_PlDNA_7_D320_EEBADDCF","D320","EEBADDCF","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.122","W5-NH","H3_CviMVP_PlDNA_6_D322_388C7673","D322","388C7673","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.123","W5-NH","D11_CviMVP_PlDNA_7_D325_03AC15C0","D325","03AC15C0","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.124","W5-NH","B1_CviMVP_PlDNA_6_D326_B2C680F2","D326","B2C680F2","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.125","W5-NH","F10_CviMVP_PlDNA_6_D327_E961D7BE","D327","E961D7BE","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.126","W5-NH","E6_CviMVP_PlDNA_6_D328_A5BAB1A1","D328","A5BAB1A1","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.127","W5-NH","B7_CviMVP_PlDNA_6_D329_BA5E43FC","D329","BA5E43FC","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.128","W5-NH","C6_CviMVP_PlDNA_6_D332_B407AD59","D332","B407AD59","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.129","W5-NH","G8_CviMVP_PlDNA_6_D340_6C22F083","D340","6C22F083","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.130","W5-NH","C9_CviMVP_PlDNA_6_D342_5AF53340","D342","5AF53340","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.131","W5-NH","H12_CviMVP_PlDNA_6_D344_57950236","D344","57950236","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.132","W5-NH","F1_CviMVP_PlDNA_6_D345_752FD02E","D345","752FD02E","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.133","W5-NH","E3_CviMVP_PlDNA_6_D349_3100BFA1","D349","3100BFA1","899DC1AC",43.0524,-70.91181,18.641368,30.29230769,0.284615385,5.9,28.6,43.0524,-70.91181,16.71713124,27.88076923,2.319230769,7.2,24.2,-0.622402152022541,0.52134892683577,-0.648556055699194,-1.2200877207285,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.134","W6-ME","H9_CviMVP_PlDNA_7_D193_75D2DB84","D193","75D2DB84","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.135","W6-ME","F7_CviMVP_PlDNA_6_D195_E69D86F1","D195","E69D86F1","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.136","W6-ME","C11_CviMVP_PlDNA_7_D197_03F66240","D197","03F66240","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.137","W6-ME","G2_CviMVP_PlDNA_6_D200_33092739","D200","33092739","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.138","W6-ME","G2_CviMVP_PlDNA_7_D204_39ED1A0F","D204","39ED1A0F","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.139","W6-ME","G7_CviMVP_PlDNA_6_D205_13EC75B4","D205","13EC75B4","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.140","W6-ME","H5_CviMVP_PlDNA_7_D206_4496A68D","D206","4496A68D","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.141","W6-ME","H10_CviMVP_PlDNA_7_D208_36F17A38","D208","36F17A38","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.142","W6-ME","G6_CviMVP_PlDNA_7_D210_DD095BEA","D210","DD095BEA","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.143","W6-ME","C7_CviMVP_PlDNA_7_D218_5D337335","D218","5D337335","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
"1.144","W6-ME","B7_CviMVP_PlDNA_7_D219_5D244A9A","D219","5D244A9A","204B8C0D",43.986,-69.55,29.47828304,31.50428571,8.741428571,26.29,31.48,43.986,-69.55,15.3288717,23.46,4.021428571,7.563,21.5,1.54028295651414,0.823311842143228,-0.535021213772686,-2.16232124454491,8.7,16.6,7.2,28.2,-0.325417438736484,-0.736829886945305,-0.648556055699194,0.175813796036559,15.43,22.93,7.984,27.393,0.388406532840359,-0.0731405626757879,-0.403345818590702,-0.10580933497079
