"","site_name","merge_ID_inds","Label_ind","Key_ind","SiteDate_Key","Latitude_manual","Longitude_manual","salinity_quantile_10","salinity_quantile_90","temp_quantile_10","temp_quantile_90","Dermo_Prevalence","Pea_Crab","salinity_quantile_10_scaled","salinity_quantile_90_scaled","temp_quantile_10_scaled","temp_quantile_90_scaled","Dermo_Prevalence_scaled","Pea_Crab_scaled","Latitude_manual.1","Longitude_manual.1","lew_salinity_quantile_10","lew_salinity_quantile_90","lew_temp_quantile_10","lew_temp_quantile_90","lew_Dermo_Prevalence","lew_Pea_Crab","lew_salinity_quantile_10_scaled","lew_salinity_quantile_90_scaled","lew_temp_quantile_10_scaled","lew_temp_quantile_90_scaled","lew_Dermo_Prevalence_scaled","lew_Pea_Crab_scaled","Latitude_manual.2","Longitude_manual.2","yrk_salinity_quantile_10","yrk_salinity_quantile_90","yrk_temp_quantile_10","yrk_temp_quantile_90","yrk_Dermo_Prevalence","yrk_Pea_Crab","yrk_salinity_quantile_10_scaled","yrk_salinity_quantile_90_scaled","yrk_temp_quantile_10_scaled","yrk_temp_quantile_90_scaled","yrk_Dermo_Prevalence_scaled","yrk_Pea_Crab_scaled"
"11","S1_LOLA","D12_CviMVP_PlDNA_6_D865_4104CC2A","D865","4104CC2A","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"12","S1_LOLA","B12_CviMVP_PlDNA_7_D867_41A34BEE","D867","41A34BEE","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"13","S1_LOLA","E4_CviMVP_PlDNA_6_D868_4CB28175","D868","4CB28175","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"14","S1_LOLA","H12_CviMVP_PlDNA_7_D870_23315E9D","D870","23315E9D","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"15","S1_LOLA","A8_CviMVP_PlDNA_7_D843_15D4BAD1","D843","15D4BAD1","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"16","S1_LOLA","G8_CviMVP_PlDNA_7_D845_9E618C95","D845","9E618C95","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"17","S1_LOLA","D6_CviMVP_PlDNA_7_D851_1D4ECC27","D851","1D4ECC27","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"18","S1_LOLA","D4_CviMVP_PlDNA_6_D853_2FE9A127","D853","2FE9A127","0216C585",37.9803,-76.4619,9.6,16.2,5.69,28.3,0.3516666666,0,-0.399913007965445,-1.28404072816281,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"19","S2_DEBY","D10_CviMVP_PlDNA_7_D779_71CC5071","D779","71CC5071","D2D83B3C",37.9803,-76.4619,15.75,22.34,6.51,27.441,0.6529333333,0.487704918032787,0.241585537680511,-0.472129911995351,-0.958818134479564,-0.135169597649035,-0.239978097010924,2.60445957802442,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
"20","S2_DEBY","E11_CviMVP_PlDNA_7_D781_029ECEB7","D781","029ECEB7","D2D83B3C",37.9803,-76.4619,15.75,22.34,6.51,27.441,0.6529333333,0.487704918032787,0.241585537680511,-0.472129911995351,-0.958818134479564,-0.135169597649035,-0.239978097010924,2.60445957802442,37.9803,-76.4619,9.01,16.4,5.69,28.3,0.3516666666,0,-0.461455144864813,-1.25759412177299,-1.19137032188195,0.131576000083538,-1.31006279237577,-0.37452768631261,37.9803,-76.4619,15.76,22.8,7.253,27.149,0.6529333333,0.487704918032787,0.242628624746602,-0.411302717298765,-0.748103164674722,-0.225844469055217,-0.239978097010924,2.60445957802442
